0	m8572/700/CCS_Read=8572;length=700bp;startpos=3879;chromosome=ENSG00000101040|ENSG00000101040.19|ENST00000355972|ENST00000355972.8;numberOfErrors=2;totalErrorProb=0.0039;passes=7.5620200764092145;passesLeft=7;passesRight=8;cutPosition=307
0	m3176/700/CCS_Read=3176;length=700bp;startpos=3977;chromosome=ENSG00000101040|ENSG00000101040.19|ENST00000396281|ENST00000396281.8;numberOfErrors=2;totalErrorProb=0.0038;passes=7.088671899404173;passesLeft=7;passesRight=8;cutPosition=638
0	m2248/700/CCS_Read=2248;length=700bp;startpos=4075;chromosome=ENSG00000101040|ENSG00000101040.19|ENST00000355972|ENST00000355972.8;numberOfErrors=1;totalErrorProb=0.0045;passes=7.1328734935590425;passesLeft=7;passesRight=8;cutPosition=607
0	m9101/700/CCS_Read=9101;length=700bp;startpos=3872;chromosome=ENSG00000101040|ENSG00000101040.19|ENST00000396281|ENST00000396281.8;numberOfErrors=3;totalErrorProb=0.0055;passes=6.148493112193875;passesLeft=7;passesRight=6;cutPosition=104
0	m1180/700/CCS_Read=1180;length=700bp;startpos=3828;chromosome=ENSG00000101040|ENSG00000101040.19|ENST00000355972|ENST00000355972.8;numberOfErrors=7;totalErrorProb=0.0069;passes=6.671353065057409;passesLeft=7;passesRight=6;cutPosition=470
0	m1047/700/CCS_Read=1047;length=700bp;startpos=3962;chromosome=ENSG00000101040|ENSG00000101040.19|ENST00000355972|ENST00000355972.8;numberOfErrors=3;totalErrorProb=0.0081;passes=6.192144427604842;passesLeft=7;passesRight=6;cutPosition=135
0	m1910/700/CCS_Read=1910;length=700bp;startpos=4400;chromosome=ENSG00000101040|ENSG00000101040.19|ENST00000355972|ENST00000355972.8;numberOfErrors=6;totalErrorProb=0.0086;passes=4.8564134048428915;passesLeft=5;passesRight=4;cutPosition=599
0	m7491/700/CCS_Read=7491;length=700bp;startpos=4085;chromosome=ENSG00000101040|ENSG00000101040.19|ENST00000355972|ENST00000355972.8;numberOfErrors=18;totalErrorProb=0.0162;passes=4.893149836497855;passesLeft=5;passesRight=4;cutPosition=625
0	m4104/700/CCS_Read=4104;length=700bp;startpos=4334;chromosome=ENSG00000101040|ENSG00000101040.19|ENST00000355972|ENST00000355972.8;numberOfErrors=13;totalErrorProb=0.0159;passes=4.249541183311866;passesLeft=5;passesRight=4;cutPosition=175
1	m7635/700/CCS_Read=7635;length=700bp;startpos=538;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=0;totalErrorProb=0.0000;passes=31.782231071752715;passesLeft=31;passesRight=32;cutPosition=152
1	m5578/700/CCS_Read=5578;length=700bp;startpos=756;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0000;passes=26.88959981949593;passesLeft=27;passesRight=26;cutPosition=623
1	m2801/700/CCS_Read=2801;length=700bp;startpos=313;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0001;passes=18.866726429748347;passesLeft=19;passesRight=18;cutPosition=607
1	m6959/700/CCS_Read=6959;length=700bp;startpos=172;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0002;passes=16.290945992921877;passesLeft=17;passesRight=16;cutPosition=204
1	m1899/700/CCS_Read=1899;length=700bp;startpos=773;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=1;totalErrorProb=0.0003;passes=15.484505085278128;passesLeft=15;passesRight=16;cutPosition=361
1	m6725/700/CCS_Read=6725;length=700bp;startpos=645;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0004;passes=12.171604402507159;passesLeft=13;passesRight=12;cutPosition=120
1	m6769/700/CCS_Read=6769;length=700bp;startpos=166;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0006;passes=13.57509939208134;passesLeft=13;passesRight=14;cutPosition=297
1	m8828/700/CCS_Read=8828;length=700bp;startpos=374;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=0;totalErrorProb=0.0018;passes=10.214423156119564;passesLeft=11;passesRight=10;cutPosition=150
1	m6487/700/CCS_Read=6487;length=700bp;startpos=207;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=3;totalErrorProb=0.0023;passes=10.260101422171791;passesLeft=11;passesRight=10;cutPosition=182
1	m2475/700/CCS_Read=2475;length=700bp;startpos=301;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0028;passes=6.717514155204622;passesLeft=7;passesRight=6;cutPosition=502
1	m8413/700/CCS_Read=8413;length=700bp;startpos=434;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=3;totalErrorProb=0.0031;passes=8.294520789215715;passesLeft=9;passesRight=8;cutPosition=206
1	m2088/700/CCS_Read=2088;length=700bp;startpos=335;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0033;passes=9.215978565104413;passesLeft=9;passesRight=10;cutPosition=549
1	m409/700/CCS_Read=409;length=700bp;startpos=908;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=4;totalErrorProb=0.0044;passes=7.581409124020509;passesLeft=7;passesRight=8;cutPosition=293
1	m7340/700/CCS_Read=7340;length=700bp;startpos=744;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=6;totalErrorProb=0.0046;passes=7.389985434550645;passesLeft=7;passesRight=8;cutPosition=427
1	m2502/700/CCS_Read=2502;length=700bp;startpos=757;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=6;totalErrorProb=0.0044;passes=6.889070922457121;passesLeft=7;passesRight=6;cutPosition=622
1	m6650/700/CCS_Read=6650;length=700bp;startpos=365;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=10;totalErrorProb=0.0151;passes=6.210332199267901;passesLeft=7;passesRight=6;cutPosition=147
1	m8689/700/CCS_Read=8689;length=700bp;startpos=1113;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=17;totalErrorProb=0.0216;passes=3.2665864466904817;passesLeft=3;passesRight=4;cutPosition=513
1	m3404/700/CCS_Read=3404;length=700bp;startpos=377;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=15;totalErrorProb=0.0208;passes=3.6937812966810695;passesLeft=3;passesRight=4;cutPosition=214
1	m6408/700/CCS_Read=6408;length=700bp;startpos=313;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=33;totalErrorProb=0.0418;passes=3.3320617581148593;passesLeft=3;passesRight=4;cutPosition=468
1	m8103/700/CCS_Read=8103;length=700bp;startpos=572;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=49;totalErrorProb=0.0812;passes=1.755218954372158;passesLeft=1;passesRight=2;cutPosition=171
2	m3059/700/CCS_Read=3059;length=700bp;startpos=1190;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0000;passes=40;passesLeft=40;passesRight=40;cutPosition=0
2	m2166/700/CCS_Read=2166;length=700bp;startpos=885;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0000;passes=22.816815634803326;passesLeft=23;passesRight=22;cutPosition=572
2	m5723/700/CCS_Read=5723;length=700bp;startpos=1595;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0000;passes=24.823983987675376;passesLeft=25;passesRight=24;cutPosition=577
2	m9648/700/CCS_Read=9648;length=700bp;startpos=838;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0001;passes=22.409684354063508;passesLeft=23;passesRight=22;cutPosition=287
2	m4805/700/CCS_Read=4805;length=700bp;startpos=1397;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0001;passes=17.775599739465715;passesLeft=17;passesRight=18;cutPosition=157
2	m1835/700/CCS_Read=1835;length=700bp;startpos=1440;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0005;passes=13.82961379834755;passesLeft=13;passesRight=14;cutPosition=119
2	m3680/700/CCS_Read=3680;length=700bp;startpos=1455;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=1;totalErrorProb=0.0007;passes=11.379751189913087;passesLeft=11;passesRight=12;cutPosition=434
2	m57/700/CCS_Read=57;length=700bp;startpos=1142;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0006;passes=13.987292698464858;passesLeft=13;passesRight=14;cutPosition=9
2	m9126/700/CCS_Read=9126;length=700bp;startpos=955;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0008;passes=12.096751652453392;passesLeft=13;passesRight=12;cutPosition=68
2	m1471/700/CCS_Read=1471;length=700bp;startpos=1296;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=2;totalErrorProb=0.0010;passes=10.710762445735382;passesLeft=11;passesRight=10;cutPosition=498
2	m4923/700/CCS_Read=4923;length=700bp;startpos=869;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0013;passes=9.349802511165539;passesLeft=9;passesRight=10;cutPosition=455
2	m5626/700/CCS_Read=5626;length=700bp;startpos=800;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=2;totalErrorProb=0.0013;passes=11.327198734444899;passesLeft=11;passesRight=12;cutPosition=471
2	m237/700/CCS_Read=237;length=700bp;startpos=1309;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=0;totalErrorProb=0.0018;passes=10.177880921960737;passesLeft=11;passesRight=10;cutPosition=125
2	m3299/700/CCS_Read=3299;length=700bp;startpos=1221;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=4;totalErrorProb=0.0039;passes=7.9963182064891125;passesLeft=7;passesRight=8;cutPosition=3
2	m8589/700/CCS_Read=8589;length=700bp;startpos=693;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=5;totalErrorProb=0.0071;passes=5.111233977694551;passesLeft=5;passesRight=6;cutPosition=622
2	m3953/700/CCS_Read=3953;length=700bp;startpos=1466;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=2;totalErrorProb=0.0072;passes=6.3496090224354225;passesLeft=7;passesRight=6;cutPosition=245
2	m7482/700/CCS_Read=7482;length=700bp;startpos=884;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=16;totalErrorProb=0.0235;passes=2.9532777206581473;passesLeft=3;passesRight=2;cutPosition=667
2	m4072/700/CCS_Read=4072;length=700bp;startpos=1304;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=26;totalErrorProb=0.0294;passes=3.2618254994414904;passesLeft=3;passesRight=4;cutPosition=517
2	m1759/700/CCS_Read=1759;length=700bp;startpos=823;chromosome=ENSG00000152582|ENSG00000152582.14|ENST00000356031|ENST00000356031.8;numberOfErrors=31;totalErrorProb=0.0323;passes=3.0203557370261933;passesLeft=3;passesRight=4;cutPosition=686
3	m6899/700/CCS_Read=6899;length=700bp;startpos=4000;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=0;totalErrorProb=0.0000;passes=29.470154849277588;passesLeft=29;passesRight=30;cutPosition=371
3	m232/700/CCS_Read=232;length=700bp;startpos=4325;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=0;totalErrorProb=0.0000;passes=23.232073331394776;passesLeft=23;passesRight=24;cutPosition=538
3	m2441/700/CCS_Read=2441;length=700bp;startpos=4326;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0000;passes=22.530703588291104;passesLeft=23;passesRight=22;cutPosition=371
3	m1469/700/CCS_Read=1469;length=700bp;startpos=4419;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0002;passes=16.184867549646988;passesLeft=17;passesRight=16;cutPosition=129
3	m2731/700/CCS_Read=2731;length=700bp;startpos=4139;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=0;totalErrorProb=0.0003;passes=12.229155196578501;passesLeft=13;passesRight=12;cutPosition=160
3	m1901/700/CCS_Read=1901;length=700bp;startpos=4299;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=2;totalErrorProb=0.0017;passes=7.900729973885975;passesLeft=7;passesRight=8;cutPosition=69
3	m2652/700/CCS_Read=2652;length=700bp;startpos=4523;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=3;totalErrorProb=0.0018;passes=10.40122616991098;passesLeft=11;passesRight=10;cutPosition=281
3	m9831/700/CCS_Read=9831;length=700bp;startpos=4454;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=4;totalErrorProb=0.0035;passes=7.595783708101979;passesLeft=7;passesRight=8;cutPosition=283
3	m1682/700/CCS_Read=1682;length=700bp;startpos=4185;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=3;totalErrorProb=0.0042;passes=5.956973278395127;passesLeft=5;passesRight=6;cutPosition=30
3	m7906/700/CCS_Read=7906;length=700bp;startpos=4557;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=3;totalErrorProb=0.0049;passes=6.450690674713039;passesLeft=7;passesRight=6;cutPosition=315
3	m1109/700/CCS_Read=1109;length=700bp;startpos=4360;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=4;totalErrorProb=0.0054;passes=6.69727009884375;passesLeft=7;passesRight=6;cutPosition=488
3	m5030/700/CCS_Read=5030;length=700bp;startpos=4089;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=9;totalErrorProb=0.0056;passes=7.149236510700506;passesLeft=7;passesRight=8;cutPosition=596
3	m327/700/CCS_Read=327;length=700bp;startpos=4099;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=2;totalErrorProb=0.0067;passes=6.906648528432486;passesLeft=7;passesRight=6;cutPosition=635
3	m8334/700/CCS_Read=8334;length=700bp;startpos=4301;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=2;totalErrorProb=0.0066;passes=6.433057038555589;passesLeft=7;passesRight=6;cutPosition=303
3	m6584/700/CCS_Read=6584;length=700bp;startpos=4386;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=7;totalErrorProb=0.0082;passes=6.46903263616642;passesLeft=7;passesRight=6;cutPosition=328
3	m9258/700/CCS_Read=9258;length=700bp;startpos=4162;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=11;totalErrorProb=0.0229;passes=3.4825309415939087;passesLeft=3;passesRight=4;cutPosition=362
3	m3802/700/CCS_Read=3802;length=700bp;startpos=4479;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=30;totalErrorProb=0.0329;passes=3.9820830344461102;passesLeft=3;passesRight=4;cutPosition=13
3	m6085/700/CCS_Read=6085;length=700bp;startpos=4415;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=33;totalErrorProb=0.0419;passes=3.217955205032255;passesLeft=3;passesRight=4;cutPosition=547
3	m7210/700/CCS_Read=7210;length=700bp;startpos=4100;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=94;totalErrorProb=0.1224;passes=1.4654172855881193;passesLeft=1;passesRight=2;cutPosition=374
4	m2610/700/CCS_Read=2610;length=700bp;startpos=2463;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=0;totalErrorProb=0.0000;passes=40;passesLeft=40;passesRight=40;cutPosition=0
4	m2996/700/CCS_Read=2996;length=700bp;startpos=2662;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645072|ENST00000645072.1;numberOfErrors=0;totalErrorProb=0.0000;passes=24.4716751205089;passesLeft=25;passesRight=24;cutPosition=330
4	m8961/700/CCS_Read=8961;length=700bp;startpos=2888;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645072|ENST00000645072.1;numberOfErrors=0;totalErrorProb=0.0000;passes=25.02807158457872;passesLeft=25;passesRight=26;cutPosition=680
4	m77/700/CCS_Read=77;length=700bp;startpos=2488;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=0;totalErrorProb=0.0001;passes=21.54207541526146;passesLeft=21;passesRight=22;cutPosition=321
4	m5605/700/CCS_Read=5605;length=700bp;startpos=2788;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645072|ENST00000645072.1;numberOfErrors=1;totalErrorProb=0.0001;passes=18.61873868799685;passesLeft=19;passesRight=18;cutPosition=433
4	m3110/700/CCS_Read=3110;length=700bp;startpos=2488;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=0;totalErrorProb=0.0003;passes=13.268968762713897;passesLeft=13;passesRight=14;cutPosition=512
4	m8568/700/CCS_Read=8568;length=700bp;startpos=2605;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=1;totalErrorProb=0.0003;passes=14.545164631728193;passesLeft=15;passesRight=14;cutPosition=382
4	m6747/700/CCS_Read=6747;length=700bp;startpos=2730;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645072|ENST00000645072.1;numberOfErrors=0;totalErrorProb=0.0004;passes=14.454088778765273;passesLeft=15;passesRight=14;cutPosition=318
4	m2278/700/CCS_Read=2278;length=700bp;startpos=2199;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=0;totalErrorProb=0.0006;passes=11.266927088033945;passesLeft=11;passesRight=12;cutPosition=513
4	m6141/700/CCS_Read=6141;length=700bp;startpos=2498;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=1;totalErrorProb=0.0019;passes=9.558136437754909;passesLeft=9;passesRight=10;cutPosition=309
4	m6909/700/CCS_Read=6909;length=700bp;startpos=2363;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=2;totalErrorProb=0.0037;passes=7.545495259789384;passesLeft=7;passesRight=8;cutPosition=318
4	m1499/700/CCS_Read=1499;length=700bp;startpos=2653;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645072|ENST00000645072.1;numberOfErrors=2;totalErrorProb=0.0039;passes=8.265619729923412;passesLeft=9;passesRight=8;cutPosition=186
4	m9491/700/CCS_Read=9491;length=700bp;startpos=3033;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645072|ENST00000645072.1;numberOfErrors=7;totalErrorProb=0.0047;passes=7.698171462802834;passesLeft=7;passesRight=8;cutPosition=211
4	m1225/700/CCS_Read=1225;length=700bp;startpos=2733;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=6;totalErrorProb=0.0059;passes=6.515930275303103;passesLeft=7;passesRight=6;cutPosition=361
4	m5853/700/CCS_Read=5853;length=700bp;startpos=2962;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645072|ENST00000645072.1;numberOfErrors=9;totalErrorProb=0.0070;passes=6.35257775018778;passesLeft=7;passesRight=6;cutPosition=247
4	m6682/700/CCS_Read=6682;length=700bp;startpos=2874;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=22;totalErrorProb=0.0165;passes=4.882638118953828;passesLeft=5;passesRight=4;cutPosition=618
4	m4330/700/CCS_Read=4330;length=700bp;startpos=2991;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645072|ENST00000645072.1;numberOfErrors=11;totalErrorProb=0.0134;passes=5.090249598871992;passesLeft=5;passesRight=6;cutPosition=637
4	m7236/700/CCS_Read=7236;length=700bp;startpos=2842;chromosome=ENSG00000115355|ENSG00000115355.17|ENST00000645571|ENST00000645571.1;numberOfErrors=10;totalErrorProb=0.0181;passes=3.13845822976489;passesLeft=3;passesRight=4;cutPosition=603
5	m7086/700/CCS_Read=7086;length=700bp;startpos=3406;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0000;passes=29.11293370768428;passesLeft=29;passesRight=30;cutPosition=621
5	m8384/700/CCS_Read=8384;length=700bp;startpos=3144;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0000;passes=28.620856770397985;passesLeft=29;passesRight=28;cutPosition=435
5	m9309/700/CCS_Read=9309;length=700bp;startpos=3397;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0000;passes=26.462750339093464;passesLeft=27;passesRight=26;cutPosition=324
5	m3381/700/CCS_Read=3381;length=700bp;startpos=3468;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0001;passes=19.55721277755701;passesLeft=19;passesRight=20;cutPosition=310
5	m8183/700/CCS_Read=8183;length=700bp;startpos=3543;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0001;passes=19.53999780260492;passesLeft=19;passesRight=20;cutPosition=322
5	m5717/700/CCS_Read=5717;length=700bp;startpos=3459;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0001;passes=16.83138455875316;passesLeft=17;passesRight=16;cutPosition=582
5	m169/700/CCS_Read=169;length=700bp;startpos=3408;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000393629|ENST00000393629.6;numberOfErrors=0;totalErrorProb=0.0004;passes=13.97600376146908;passesLeft=13;passesRight=14;cutPosition=17
5	m7450/700/CCS_Read=7450;length=700bp;startpos=3482;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=1;totalErrorProb=0.0004;passes=13.779058536151638;passesLeft=13;passesRight=14;cutPosition=155
5	m313/700/CCS_Read=313;length=700bp;startpos=3477;chromosome=ENSG00000061987|ENSG00000061987.16|ENST00000552738|ENST00000552738.5;numberOfErrors=2;totalErrorProb=0.0006;passes=10.88544094325409;passesLeft=11;passesRight=10;cutPosition=620
